    Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy | MAE_energy_grad | GPU Memory (MB)
01:12:07 |   170 |     2.500e-04 |     8.4214 |         40.9875 |    27.1129 |          1.0876 |            2913
01:12:18 |   171 |     2.500e-04 |     6.7191 |          7.1094 |     9.3062 |          1.0020 |            2913
01:12:30 |   172 |     2.500e-04 |     9.8894 |          3.5253 |     3.7394 |          1.0488 |            2913
01:12:41 |   173 |     2.500e-04 |    10.6857 |          4.8394 |     5.4868 |          1.0733 |            2913
01:12:53 |   174 |     2.500e-04 |     7.8198 |         32.8507 |    23.8940 |          1.0233 |            2913
01:13:05 |   175 |     2.500e-04 |     6.1983 |          2.4226 |     3.2137 |          0.9468 |            2913
01:13:16 |   176 |     2.500e-04 |     2.2136 |          8.4161 |    11.3075 |          0.9673 |            2913
01:13:27 |   177 |     2.500e-04 |     6.4032 |         28.6499 |    21.5761 |          1.3303 |            2913
01:13:38 |   178 |     2.500e-04 |     5.9325 |          5.2466 |     7.7624 |          0.9734 |            2913
01:13:49 |   179 |     2.500e-04 |     6.2476 |          2.1060 |     1.8669 |          0.9529 |            2913
01:13:59 |   180 |     2.500e-04 |  2116.9218 |      44091.9339 |   931.4496 |         11.9627 |            2913
01:14:11 |   181 |     2.500e-04 |  1499.3596 |         52.6202 |    11.0649 |          4.8544 |            2913
01:14:22 |   182 |     2.500e-04 |    39.3184 |         29.3663 |     8.1291 |          3.4353 |            2913
01:14:34 |   183 |     2.500e-04 |    23.3805 |         18.6121 |     5.4005 |          2.8143 |            2913
01:14:47 |   184 |     2.500e-04 |    16.4389 |         22.3670 |    12.8256 |          2.5238 |            2913
01:14:58 |   185 |     2.500e-04 |    13.9190 |         12.9685 |     4.2294 |          2.3370 |            2913
01:15:09 |   186 |     2.500e-04 |    11.3618 |         10.6926 |     2.6907 |          2.1874 |            2913
01:15:20 |   187 |     2.500e-04 |    10.2352 |         16.7491 |    12.1300 |          2.0667 |            2913
01:15:30 |   188 |     2.500e-04 |     9.7635 |         11.4984 |     7.7112 |          1.9721 |            2913
01:15:42 |   189 |     2.500e-04 |     8.3354 |          7.7598 |     1.9479 |          1.8678 |            2913
01:15:53 |   190 |     2.500e-04 |     7.6459 |          7.2896 |     2.1994 |          1.7966 |            2913
